ROUND_NUM,NUM_PLAYERS,AVG_META_PCT_NONE,AVG_META_PCT_FAIR,AVG_META_PCT_PERFECT,AVG_SCORE,AVG_GOOD_SEAT_PCT
1,6,0.0,0.0,1.0,0.0,1.0
2,6,0.04344,0.0082,0.94836,0.23357,0.97846
3,6,0.11066,0.0082,0.88115,0.32801,0.96155
4,7,0.26148,0.01148,0.72705,0.99482,0.90502
5,6,0.34754,0.00328,0.64918,1.57791,0.84322
6,6,0.45574,0.00246,0.5418,2.23979,0.79227
7,6,0.56967,0.00246,0.42787,3.18531,0.72884
8,6,0.69262,0.00328,0.3041,4.1849,0.67128
