ROUND_NUM,NUM_PLAYERS,AVG_META_PCT_NONE,AVG_META_PCT_FAIR,AVG_META_PCT_PERFECT,AVG_SCORE,AVG_GOOD_SEAT_PCT
8,71,0.82927,0,0.17073,2.2457,0.88698
1,72,0,0,1,0,1
2,72,0,0,1,0,1
3,72,0,0,1,0,1
4,72,0,0,1,0,1
5,72,0.0122,0,0.9878,0.01042,0.99898
6,72,0.09756,0,0.90244,0.17891,0.98814
7,72,0.23171,0,0.76829,0.47298,0.9707
8,72,0.71951,0,0.28049,2.45735,0.87771
1,73,0,0,1,0,1
2,73,0,0,1,0,1
3,73,0,0,1,0,1
4,73,0,0,1,0,1
5,73,0.04878,0,0.95122,0.03878,0.99933
6,73,0.26829,0,0.73171,0.75499,0.97611
7,73,0.57317,0,0.42683,1.59885,0.93852
8,73,0.87805,0,0.12195,3.66375,0.858
1,74,0,0,1,0,1
2,74,0,0,1,0,1
3,74,0,0,1,0,1
4,74,0.0122,0,0.9878,0.00969,0.99984
5,74,0.03659,0,0.96341,0.04297,0.99819
6,74,0.10976,0,0.89024,0.20622,0.9911
7,74,0.54878,0,0.45122,1.15582,0.96243
8,74,0.91463,0,0.08537,3.08103,0.87179
1,75,0,0,1,0,1
2,75,0,0,1,0,1
3,75,0,0,1,0,1
4,75,0.02439,0,0.97561,0.01939,0.99967
5,75,0.02439,0,0.97561,0.01939,0.99967
6,75,0.08537,0,0.91463,0.16309,0.9922
7,75,0.39024,0,0.60976,0.80149,0.96179
8,75,0.85366,0,0.14634,2.59059,0.88683
1,76,0,0,1,0,1
2,76,0,0,1,0,1
3,76,0,0,1,0,1
4,76,0,0,1,0,1
5,76,0.0122,0,0.9878,0.01389,0.99872
6,76,0.04878,0,0.95122,0.08392,0.99358
7,76,0.17073,0,0.82927,0.2841,0.98091
8,76,0.47561,0,0.52439,1.57265,0.92298
1,77,0,0,1,0,1
2,77,0,0,1,0,1
3,77,0,0,1,0,1
4,77,0,0,1,0,1
5,77,0.0122,0,0.9878,0.00969,0.99984
6,77,0.18293,0,0.81707,0.31611,0.99113
7,77,0.60976,0,0.39024,1.61556,0.94314
8,77,0.79268,0,0.20732,3.266,0.88597
1,78,0,0,1,0,1
2,78,0,0,1,0,1
3,78,0,0,1,0,1
4,78,0.0122,0,0.9878,0.00969,0.99984
5,78,0.02439,0,0.97561,0.01939,0.99969
6,78,0.14634,0,0.85366,0.38921,0.98577
7,78,0.39024,0,0.60976,0.91891,0.96607
8,78,0.65854,0,0.34146,1.76276,0.93277
1,79,0,0,1,0,1
2,79,0,0,1,0,1
3,79,0,0,1,0,1
4,79,0,0,1,0,1
