DID_CONVERGE,META_DID_CONVERGE,META_PCT_CONVERGED,CLASS,META_CLASS,META_PCT_NONE,META_PCT_FAIR,META_PCT_PERFECT,SCORE,META_SCORE,GOOD_SEAT_PCT,ROUND_NUM,NUM_PLAYERS,NUM_TABLES,NUM_MAX_TABLES,NUM_MIN_TABLES,MAX_SEATS_PER_TABLE,MIN_SEATS_PER_TABLE
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,7.25982,4,0.66667,7,6,2,0,2,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,7.34988,2,0.33333,7,6,2,0,2,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,4.8551,2,0.33333,7,6,2,0,2,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,6.56236,4,0.66667,7,6,2,0,2,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,7.25982,4,0.66667,7,6,2,0,2,4,3
False,SOME_CONVERGED,0.3,NONE,SOME_FAIR_SOME_NONE,0.7,0.3,0.0,4.79045,2,0.33333,8,6,2,0,2,4,3
False,SOME_CONVERGED,0.3,NONE,SOME_FAIR_SOME_NONE,0.7,0.3,0.0,4.82233,3,0.5,8,6,2,0,2,4,3
False,SOME_CONVERGED,0.3,NONE,SOME_FAIR_SOME_NONE,0.7,0.3,0.0,4.91798,1,0.16667,8,6,2,0,2,4,3
False,SOME_CONVERGED,0.3,NONE,SOME_FAIR_SOME_NONE,0.7,0.3,0.0,4.79045,2,0.33333,8,6,2,0,2,4,3
False,SOME_CONVERGED,0.3,NONE,SOME_FAIR_SOME_NONE,0.7,0.3,0.0,6.91527,2,0.33333,8,6,2,0,2,4,3
False,SOME_CONVERGED,0.3,NONE,SOME_FAIR_SOME_NONE,0.7,0.3,0.0,4.79045,2,0.33333,8,6,2,0,2,4,3
False,SOME_CONVERGED,0.3,NONE,SOME_FAIR_SOME_NONE,0.7,0.3,0.0,4.82233,3,0.5,8,6,2,0,2,4,3
True,SOME_CONVERGED,0.3,FAIR,SOME_FAIR_SOME_NONE,0.7,0.3,0.0,6.84862,6,1.0,8,6,2,0,2,4,3
True,SOME_CONVERGED,0.3,FAIR,SOME_FAIR_SOME_NONE,0.7,0.3,0.0,6.84862,6,1.0,8,6,2,0,2,4,3
True,SOME_CONVERGED,0.3,FAIR,SOME_FAIR_SOME_NONE,0.7,0.3,0.0,6.84862,6,1.0,8,6,2,0,2,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,6.05975,1,0.14286,2,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,6.05975,1,0.14286,2,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,6.05975,1,0.14286,2,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,6.05975,1,0.14286,2,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,6.05975,1,0.14286,2,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,6.05975,1,0.14286,2,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,6.05975,1,0.14286,2,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,6.05975,1,0.14286,2,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,6.05975,1,0.14286,2,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,6.05975,1,0.14286,2,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,5.89845,2,0.28571,3,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,5.89845,2,0.28571,3,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,7.56638,1,0.14286,3,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,5.89845,2,0.28571,3,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,5.89845,2,0.28571,3,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,7.39729,1,0.14286,3,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,5.89845,2,0.28571,3,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,5.89845,2,0.28571,3,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,5.89845,2,0.28571,3,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,7.75623,2,0.28571,3,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,6.89987,3,0.42857,4,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,10.9485,3,0.42857,4,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.18202,3,0.42857,4,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.01366,1,0.14286,4,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.87274,1,0.14286,4,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,6.96773,1,0.14286,4,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,6.98205,3,0.42857,4,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.01366,1,0.14286,4,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,7.89758,1,0.14286,4,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,7.76936,1,0.14286,4,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.4695,2,0.28571,5,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,7.72209,1,0.14286,5,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,7.62574,1,0.14286,5,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,7.77936,1,0.14286,5,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.86275,1,0.14286,5,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,7.7115,1,0.14286,5,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.55932,2,0.28571,5,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.06567,1,0.14286,5,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,6.89232,2,0.28571,5,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.01303,1,0.14286,5,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,9.1201,2,0.28571,6,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.65641,1,0.14286,6,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,6.85506,1,0.14286,6,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.73172,1,0.14286,6,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,7.40434,1,0.14286,6,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.06325,2,0.28571,6,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,7.4598,2,0.28571,6,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.58681,1,0.14286,6,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.20697,1,0.14286,6,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.53143,1,0.14286,6,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.10757,1,0.14286,7,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,9.3442,1,0.14286,7,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,10.02622,1,0.14286,7,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.73207,1,0.14286,7,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.58902,1,0.14286,7,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.29679,2,0.28571,7,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.02421,1,0.14286,7,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.36254,3,0.42857,7,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,7.83063,2,0.28571,7,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,7.53664,1,0.14286,7,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,9.78874,1,0.14286,8,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.6205,1,0.14286,8,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.74211,1,0.14286,8,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.5007,1,0.14286,8,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.10192,1,0.14286,8,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.44426,1,0.14286,8,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,6.94563,3,0.42857,8,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,7.72561,2,0.28571,8,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.54202,1,0.14286,8,7,2,1,1,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.06586,1,0.14286,8,7,2,1,1,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,8.15112,2,0.25,4,8,2,2,0,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,8.15112,2,0.25,4,8,2,2,0,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,8.15112,2,0.25,4,8,2,2,0,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,8.15112,2,0.25,4,8,2,2,0,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,8.15112,2,0.25,4,8,2,2,0,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,8.15112,2,0.25,4,8,2,2,0,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,8.15112,2,0.25,4,8,2,2,0,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,8.15112,2,0.25,4,8,2,2,0,4,3
True,SOME_CONVERGED,0.2,FAIR,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,6.35951,8,1.0,4,8,2,2,0,4,3
True,SOME_CONVERGED,0.2,FAIR,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,6.35951,8,1.0,4,8,2,2,0,4,3
False,SOME_CONVERGED,0.4,NONE,SOME_FAIR_SOME_NONE,0.6,0.4,0.0,7.64505,2,0.25,5,8,2,2,0,4,3
False,SOME_CONVERGED,0.4,NONE,SOME_FAIR_SOME_NONE,0.6,0.4,0.0,7.64505,2,0.25,5,8,2,2,0,4,3
False,SOME_CONVERGED,0.4,NONE,SOME_FAIR_SOME_NONE,0.6,0.4,0.0,8.93975,4,0.5,5,8,2,2,0,4,3
False,SOME_CONVERGED,0.4,NONE,SOME_FAIR_SOME_NONE,0.6,0.4,0.0,7.64505,2,0.25,5,8,2,2,0,4,3
False,SOME_CONVERGED,0.4,NONE,SOME_FAIR_SOME_NONE,0.6,0.4,0.0,7.64505,2,0.25,5,8,2,2,0,4,3
False,SOME_CONVERGED,0.4,NONE,SOME_FAIR_SOME_NONE,0.6,0.4,0.0,9.78181,1,0.125,5,8,2,2,0,4,3
True,SOME_CONVERGED,0.4,FAIR,SOME_FAIR_SOME_NONE,0.6,0.4,0.0,6.35951,8,1.0,5,8,2,2,0,4,3
True,SOME_CONVERGED,0.4,FAIR,SOME_FAIR_SOME_NONE,0.6,0.4,0.0,6.35951,8,1.0,5,8,2,2,0,4,3
True,SOME_CONVERGED,0.4,FAIR,SOME_FAIR_SOME_NONE,0.6,0.4,0.0,21.22173,8,1.0,5,8,2,2,0,4,3
True,SOME_CONVERGED,0.4,FAIR,SOME_FAIR_SOME_NONE,0.6,0.4,0.0,11.52,8,1.0,5,8,2,2,0,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,7.36015,2,0.25,6,8,2,2,0,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,10.4903,1,0.125,6,8,2,2,0,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,10.4903,1,0.125,6,8,2,2,0,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,9.49639,1,0.125,6,8,2,2,0,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,9.61011,2,0.25,6,8,2,2,0,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,9.49639,1,0.125,6,8,2,2,0,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,7.36015,2,0.25,6,8,2,2,0,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,10.60992,1,0.125,6,8,2,2,0,4,3
True,SOME_CONVERGED,0.2,FAIR,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,10.37144,8,1.0,6,8,2,2,0,4,3
True,SOME_CONVERGED,0.2,FAIR,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,10.37144,8,1.0,6,8,2,2,0,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,9.40871,2,0.25,7,8,2,2,0,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,7.17798,2,0.25,7,8,2,2,0,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,10.4293,1,0.125,7,8,2,2,0,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.29335,2,0.25,7,8,2,2,0,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.97774,2,0.25,7,8,2,2,0,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,10.4293,1,0.125,7,8,2,2,0,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.29335,2,0.25,7,8,2,2,0,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,9.40871,2,0.25,7,8,2,2,0,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,7.99916,4,0.5,7,8,2,2,0,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.07514,1,0.125,7,8,2,2,0,4,3
False,SOME_CONVERGED,0.1,NONE,SOME_FAIR_SOME_NONE,0.9,0.1,0.0,9.54787,5,0.625,8,8,2,2,0,4,3
False,SOME_CONVERGED,0.1,NONE,SOME_FAIR_SOME_NONE,0.9,0.1,0.0,9.93852,2,0.25,8,8,2,2,0,4,3
False,SOME_CONVERGED,0.1,NONE,SOME_FAIR_SOME_NONE,0.9,0.1,0.0,8.16016,2,0.25,8,8,2,2,0,4,3
False,SOME_CONVERGED,0.1,NONE,SOME_FAIR_SOME_NONE,0.9,0.1,0.0,9.18743,1,0.125,8,8,2,2,0,4,3
False,SOME_CONVERGED,0.1,NONE,SOME_FAIR_SOME_NONE,0.9,0.1,0.0,8.43936,6,0.75,8,8,2,2,0,4,3
False,SOME_CONVERGED,0.1,NONE,SOME_FAIR_SOME_NONE,0.9,0.1,0.0,8.81316,3,0.375,8,8,2,2,0,4,3
False,SOME_CONVERGED,0.1,NONE,SOME_FAIR_SOME_NONE,0.9,0.1,0.0,8.81316,3,0.375,8,8,2,2,0,4,3
False,SOME_CONVERGED,0.1,NONE,SOME_FAIR_SOME_NONE,0.9,0.1,0.0,9.94211,2,0.25,8,8,2,2,0,4,3
False,SOME_CONVERGED,0.1,NONE,SOME_FAIR_SOME_NONE,0.9,0.1,0.0,9.68852,1,0.125,8,8,2,2,0,4,3
True,SOME_CONVERGED,0.1,FAIR,SOME_FAIR_SOME_NONE,0.9,0.1,0.0,18.33019,8,1.0,8,8,2,2,0,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_PERFECT_SOME_NONE,0.8,0.0,0.2,2.15063,5,0.55556,3,9,3,0,3,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_PERFECT_SOME_NONE,0.8,0.0,0.2,2.15063,5,0.55556,3,9,3,0,3,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_PERFECT_SOME_NONE,0.8,0.0,0.2,3.22594,3,0.33333,3,9,3,0,3,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_PERFECT_SOME_NONE,0.8,0.0,0.2,2.15063,5,0.55556,3,9,3,0,3,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_PERFECT_SOME_NONE,0.8,0.0,0.2,2.15063,5,0.55556,3,9,3,0,3,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_PERFECT_SOME_NONE,0.8,0.0,0.2,1.44,8,0.88889,3,9,3,0,3,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_PERFECT_SOME_NONE,0.8,0.0,0.2,2.15063,5,0.55556,3,9,3,0,3,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_PERFECT_SOME_NONE,0.8,0.0,0.2,2.15063,5,0.55556,3,9,3,0,3,4,3
True,SOME_CONVERGED,0.2,PERFECT,SOME_PERFECT_SOME_NONE,0.8,0.0,0.2,0,9,1.0,3,9,3,0,3,4,3
True,SOME_CONVERGED,0.2,PERFECT,SOME_PERFECT_SOME_NONE,0.8,0.0,0.2,0,9,1.0,3,9,3,0,3,4,3
False,SOME_CONVERGED,0.1,NONE,SOME_FAIR_SOME_NONE,0.9,0.1,0.0,2.72012,2,0.22222,4,9,3,0,3,4,3
False,SOME_CONVERGED,0.1,NONE,SOME_FAIR_SOME_NONE,0.9,0.1,0.0,6.00901,2,0.22222,4,9,3,0,3,4,3
