DID_CONVERGE,META_DID_CONVERGE,META_PCT_CONVERGED,CLASS,META_CLASS,META_PCT_NONE,META_PCT_FAIR,META_PCT_PERFECT,SCORE,META_SCORE,GOOD_SEAT_PCT,ROUND_NUM,NUM_PLAYERS,NUM_TABLES,NUM_MAX_TABLES,NUM_MIN_TABLES,MAX_SEATS_PER_TABLE,MIN_SEATS_PER_TABLE
False,SOME_CONVERGED,0.2,NONE,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,7.64505,2,0.25,5,8,2,2,0,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,8.49481,6,0.75,5,8,2,2,0,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,7.64505,2,0.25,5,8,2,2,0,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,9.92397,2,0.25,5,8,2,2,0,4,3
True,SOME_CONVERGED,0.2,FAIR,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,6.35951,8,1.0,5,8,2,2,0,4,3
True,SOME_CONVERGED,0.2,FAIR,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,6.35951,8,1.0,5,8,2,2,0,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,10.50078,2,0.25,6,8,2,2,0,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,8.49481,6,0.75,6,8,2,2,0,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,8.49481,6,0.75,6,8,2,2,0,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,10.62137,1,0.125,6,8,2,2,0,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,7.36015,2,0.25,6,8,2,2,0,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,7.42716,7,0.875,6,8,2,2,0,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,8.3714,1,0.125,6,8,2,2,0,4,3
False,SOME_CONVERGED,0.2,NONE,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,9.61011,2,0.25,6,8,2,2,0,4,3
True,SOME_CONVERGED,0.2,FAIR,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,10.37144,8,1.0,6,8,2,2,0,4,3
True,SOME_CONVERGED,0.2,FAIR,SOME_FAIR_SOME_NONE,0.8,0.2,0.0,19.83736,8,1.0,6,8,2,2,0,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,10.11177,1,0.125,7,8,2,2,0,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,7.99916,4,0.5,7,8,2,2,0,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.49481,6,0.75,7,8,2,2,0,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,9.56247,5,0.625,7,8,2,2,0,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.29335,2,0.25,7,8,2,2,0,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,8.19857,1,0.125,7,8,2,2,0,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,10.4293,1,0.125,7,8,2,2,0,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,7.42716,7,0.875,7,8,2,2,0,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,9.31484,2,0.25,7,8,2,2,0,4,3
False,NONE_CONVERGED,0.0,NONE,ALL_NONE,1.0,0.0,0.0,9.06682,3,0.375,7,8,2,2,0,4,3
False,SOME_CONVERGED,0.3,NONE,SOME_FAIR_SOME_NONE,0.7,0.3,0.0,9.60539,1,0.125,8,8,2,2,0,4,3
False,SOME_CONVERGED,0.3,NONE,SOME_FAIR_SOME_NONE,0.7,0.3,0.0,9.26867,2,0.25,8,8,2,2,0,4,3
False,SOME_CONVERGED,0.3,NONE,SOME_FAIR_SOME_NONE,0.7,0.3,0.0,10.28133,7,0.875,8,8,2,2,0,4,3
False,SOME_CONVERGED,0.3,NONE,SOME_FAIR_SOME_NONE,0.7,0.3,0.0,10.25839,6,0.75,8,8,2,2,0,4,3
False,SOME_CONVERGED,0.3,NONE,SOME_FAIR_SOME_NONE,0.7,0.3,0.0,10.25839,6,0.75,8,8,2,2,0,4,3
False,SOME_CONVERGED,0.3,NONE,SOME_FAIR_SOME_NONE,0.7,0.3,0.0,9.24998,2,0.25,8,8,2,2,0,4,3
False,SOME_CONVERGED,0.3,NONE,SOME_FAIR_SOME_NONE,0.7,0.3,0.0,9.18743,1,0.125,8,8,2,2,0,4,3
True,SOME_CONVERGED,0.3,FAIR,SOME_FAIR_SOME_NONE,0.7,0.3,0.0,9.1315,8,1.0,8,8,2,2,0,4,3
True,SOME_CONVERGED,0.3,FAIR,SOME_FAIR_SOME_NONE,0.7,0.3,0.0,9.1315,8,1.0,8,8,2,2,0,4,3
True,SOME_CONVERGED,0.3,FAIR,SOME_FAIR_SOME_NONE,0.7,0.3,0.0,9.1315,8,1.0,8,8,2,2,0,4,3
False,SOME_CONVERGED,0.8,NONE,SOME_PERFECT_SOME_NONE,0.2,0.0,0.8,4.59,8,0.88889,2,9,3,0,3,4,3
False,SOME_CONVERGED,0.8,NONE,SOME_PERFECT_SOME_NONE,0.2,0.0,0.8,4.59,8,0.88889,2,9,3,0,3,4,3
True,SOME_CONVERGED,0.8,PERFECT,SOME_PERFECT_SOME_NONE,0.2,0.0,0.8,0,9,1.0,2,9,3,0,3,4,3
True,SOME_CONVERGED,0.8,PERFECT,SOME_PERFECT_SOME_NONE,0.2,0.0,0.8,0,9,1.0,2,9,3,0,3,4,3
True,SOME_CONVERGED,0.8,PERFECT,SOME_PERFECT_SOME_NONE,0.2,0.0,0.8,0,9,1.0,2,9,3,0,3,4,3
True,SOME_CONVERGED,0.8,PERFECT,SOME_PERFECT_SOME_NONE,0.2,0.0,0.8,0,9,1.0,2,9,3,0,3,4,3
True,SOME_CONVERGED,0.8,PERFECT,SOME_PERFECT_SOME_NONE,0.2,0.0,0.8,0,9,1.0,2,9,3,0,3,4,3
True,SOME_CONVERGED,0.8,PERFECT,SOME_PERFECT_SOME_NONE,0.2,0.0,0.8,0,9,1.0,2,9,3,0,3,4,3
True,SOME_CONVERGED,0.8,PERFECT,SOME_PERFECT_SOME_NONE,0.2,0.0,0.8,0,9,1.0,2,9,3,0,3,4,3
True,SOME_CONVERGED,0.8,PERFECT,SOME_PERFECT_SOME_NONE,0.2,0.0,0.8,0,9,1.0,2,9,3,0,3,4,3
False,SOME_CONVERGED,0.1,NONE,SOME_PERFECT_SOME_NONE,0.9,0.0,0.1,1.44,8,0.88889,3,9,3,0,3,4,3
False,SOME_CONVERGED,0.1,NONE,SOME_PERFECT_SOME_NONE,0.9,0.0,0.1,2.15063,5,0.55556,3,9,3,0,3,4,3
False,SOME_CONVERGED,0.1,NONE,SOME_PERFECT_SOME_NONE,0.9,0.0,0.1,4.66594,2,0.22222,3,9,3,0,3,4,3
False,SOME_CONVERGED,0.1,NONE,SOME_PERFECT_SOME_NONE,0.9,0.0,0.1,4.66594,2,0.22222,3,9,3,0,3,4,3
False,SOME_CONVERGED,0.1,NONE,SOME_PERFECT_SOME_NONE,0.9,0.0,0.1,2.15063,5,0.55556,3,9,3,0,3,4,3
False,SOME_CONVERGED,0.1,NONE,SOME_PERFECT_SOME_NONE,0.9,0.0,0.1,2.15063,5,0.55556,3,9,3,0,3,4,3
