ROUND_NUM,NUM_PLAYERS,AVG_META_PCT_NONE,AVG_META_PCT_FAIR,AVG_META_PCT_PERFECT,AVG_SCORE,AVG_GOOD_SEAT_PCT
1,6,0.0,0.0,1.0,0.0,1.0
2,6,0.04426,0.0082,0.94754,0.23733,0.97836
3,6,0.1041,0.0082,0.8877,0.33595,0.95988
4,7,0.27951,0.0123,0.7082,1.08125,0.8984
5,7,0.35738,0.00492,0.6377,1.59391,0.84288
6,6,0.46148,0.00246,0.53607,2.29542,0.78682
7,6,0.58033,0.0,0.41967,3.14895,0.73041
8,7,0.68361,0.0041,0.3123,4.15264,0.67598
