ROUND_NUM,NUM_PLAYERS,AVG_META_PCT_NONE,AVG_META_PCT_FAIR,AVG_META_PCT_PERFECT,AVG_SCORE,AVG_GOOD_SEAT_PCT
1.0000000,6.0000000,0.0000000,0.0000000,1.0000000,0.0000000,1.0000000
2.0000000,6.0000000,1.0000000,0.0000000,0.0000000,5.7600000,0.3333300
3.0000000,6.0000000,1.0000000,0.0000000,0.0000000,5.1792700,0.6346200
4.0000000,6.0000000,0.1923100,0.8076900,0.0000000,4.8871200,0.8846200
5.0000000,6.0000000,0.6538500,0.3461500,0.0000000,8.4325800,0.6346100
6.0000000,6.0000000,0.9615400,0.0384600,0.0000000,6.5155000,0.3910300
7.0000000,6.0000000,1.0000000,0.0000000,0.0000000,6.3750500,0.5192300
8.0000000,6.0000000,0.6538500,0.3461500,0.0000000,5.7632600,0.6794900
1.0000000,7.0000000,0.0000000,0.0000000,1.0000000,0.0000000,1.0000000
2.0000000,7.0000000,1.0000000,0.0000000,0.0000000,6.0597500,0.1428600
3.0000000,7.0000000,1.0000000,0.0000000,0.0000000,6.1339500,0.2472500
4.0000000,7.0000000,1.0000000,0.0000000,0.0000000,8.4470500,0.2747300
5.0000000,7.0000000,1.0000000,0.0000000,0.0000000,7.8825300,0.1868100
6.0000000,7.0000000,1.0000000,0.0000000,0.0000000,8.3182000,0.2307700
7.0000000,7.0000000,1.0000000,0.0000000,0.0000000,8.6683400,0.2197800
8.0000000,7.0000000,1.0000000,0.0000000,0.0000000,8.7278300,0.2033000
1.0000000,8.0000000,0.0000000,0.0000000,1.0000000,0.0000000,1.0000000
2.0000000,8.0000000,0.0000000,1.0000000,0.0000000,6.3595100,1.0000000
3.0000000,8.0000000,0.0384600,0.9615400,0.0000000,6.4309600,0.9951900
4.0000000,8.0000000,0.6923100,0.3076900,0.0000000,8.0649700,0.4951900
5.0000000,8.0000000,0.5769200,0.4230800,0.0000000,8.8261500,0.6394200
6.0000000,8.0000000,0.8076900,0.1923100,0.0000000,8.5933200,0.4423100
7.0000000,8.0000000,0.9230800,0.0769200,0.0000000,8.8217200,0.4663500
8.0000000,8.0000000,0.9230800,0.0769200,0.0000000,9.2196000,0.5240400
1.0000000,9.0000000,0.0000000,0.0000000,1.0000000,0.0000000,1.0000000
2.0000000,9.0000000,0.1538500,0.0000000,0.8461500,0.7061500,0.9829100
3.0000000,9.0000000,0.9615400,0.0000000,0.0384600,2.5117100,0.5598300
4.0000000,9.0000000,1.0000000,0.0000000,0.0000000,4.1673200,0.2521300
5.0000000,9.0000000,0.8846200,0.1153800,0.0000000,4.3661900,0.3504300
6.0000000,9.0000000,0.9230800,0.0769200,0.0000000,4.2553200,0.4230800
7.0000000,9.0000000,0.9615400,0.0384600,0.0000000,4.6377400,0.2606800
8.0000000,9.0000000,0.9615400,0.0384600,0.0000000,4.9520600,0.3162400
1.0000000,10.0000000,0.0000000,0.0000000,1.0000000,0.0000000,1.0000000
2.0000000,10.0000000,1.0000000,0.0000000,0.0000000,1.5898800,0.8000000
3.0000000,10.0000000,1.0000000,0.0000000,0.0000000,2.7151400,0.5500000
4.0000000,10.0000000,1.0000000,0.0000000,0.0000000,5.7911000,0.2269200
5.0000000,10.0000000,1.0000000,0.0000000,0.0000000,6.4200700,0.1307700
6.0000000,10.0000000,1.0000000,0.0000000,0.0000000,6.3971000,0.1230800
7.0000000,10.0000000,1.0000000,0.0000000,0.0000000,6.6949800,0.1230800
8.0000000,10.0000000,1.0000000,0.0000000,0.0000000,7.0386000,0.1038500
1.0000000,11.0000000,0.0000000,0.0000000,1.0000000,0.0000000,1.0000000
2.0000000,11.0000000,1.0000000,0.0000000,0.0000000,3.1797500,0.6363600
3.0000000,11.0000000,1.0000000,0.0000000,0.0000000,3.7871400,0.3671400
4.0000000,11.0000000,1.0000000,0.0000000,0.0000000,7.0446700,0.1293700
5.0000000,11.0000000,1.0000000,0.0000000,0.0000000,6.8571100,0.1398600
6.0000000,11.0000000,1.0000000,0.0000000,0.0000000,7.0803200,0.1188800
7.0000000,11.0000000,1.0000000,0.0000000,0.0000000,7.3234300,0.1118900
8.0000000,11.0000000,1.0000000,0.0000000,0.0000000,7.5431900,0.1188800
1.0000000,12.0000000,0.0000000,0.0000000,1.0000000,0.0000000,1.0000000
2.0000000,12.0000000,1.0000000,0.0000000,0.0000000,4.7696300,0.5000000
3.0000000,12.0000000,1.0000000,0.0000000,0.0000000,5.1234100,0.2243600
